EventId,Title,CourseId,EventStatus,FreeEvent,EventFee,LocationType,Region,Hours,EndDate
483793,EC Curriculum I & II w/Lab,512563,Completed, , ,Classroom, ,90,5/15/2007
483794,EC Prof w/lab,512564,Completed, , ,Classroom, ,45,5/15/2007
483795,Mentor Training,512565,Completed, , ,Classroom, ,20,1/19/2002
483796,Mentor Training,512566,Completed, , ,Classroom, ,20,1/19/2002
483797,Active or Hyperactive,512567,Completed, , ,Classroom, ,30,12/16/2008
483798,Advanced Langauge Arts Methods-ECE,512568,Completed, , ,Classroom, ,45,12/15/2004
483799,Advanced Science Methods-ECE,512569,Completed, , ,Classroom, ,45,5/15/2004
483800,Reading in Content Area,512570,Completed, , ,Classroom, ,45,7/15/2004
483801,Methods of Educational Research,512571,Completed, , ,Classroom, ,45,12/15/2004
483802,Adult Learning,512572,Completed, , ,Classroom, ,6,4/1/2000
483803,Early Brain Dev. Spkrs. Breau,512573,Completed, , ,Classroom, ,6,2/1/2000
483804,Coping with ADD,512574,Completed, , ,Classroom, ,2,10/29/1999
483805,Parents As Teachers-3-5 Curr.,512575,Completed, , ,Classroom, ,15,4/1/1999
483806,SOS Train the Trainer,512576,Completed, , ,Classroom, ,6,3/28/2000
483807,NACCRRA - Professional Development,512577,Completed, , ,Classroom, ,11,5/12/2001
483808,Curriculum & Pedagogy in Multicultural,512578,Completed, , ,Classroom, ,45,5/1/2003
483809,Advanced Educational Psychology,512579,Completed, , ,Classroom, ,45,12/1/2002
483810,Contemporary Issues in Education,512580,Completed, , ,Classroom, ,45,5/1/2003
483811,Home/School/Community Relations,512581,Completed, , ,Classroom, ,45,12/1/2002
483812,Managing Work and Family,512582,Completed, , ,Classroom, ,45,5/1/2003
483813,Internship,512583,Completed, , ,Classroom, ,60,12/1/2002
483814,Early Childhood Education,512584,Completed, , ,Classroom, ,45,5/15/2001
483815,NACCRRA,512585,Completed, , ,Classroom, ,15,5/20/2000
483816,Human Dev. in Social Context,512586,Completed, , ,Classroom, ,45,12/1/2001
483817,Applied Education Research,512587,Completed, , ,Classroom, ,45,12/15/2003
483818,Individual Problems,512588,Completed, , ,Classroom, ,30,12/15/2003
483819,Professional Paper & Project,512589,Completed, , ,Classroom, ,60,5/15/2004
483820,Steps to Respect - Bullying Prevention,512590,Completed, , ,Classroom, ,12,3/11/2005
483821,High Impact Commication: Skills for Wom,512591,Completed, , ,Classroom, ,6,9/21/2006
483822,Current Issues in EC Care & Education,512592,Completed, , ,Classroom, ,2,8/10/2007
483823,Inf/Toddler Instructors Meeting,512593,Completed, , ,Classroom, ,6,8/15/2007
483824,Conference,512594,Completed, , ,Classroom, ,7.5,11/11/2007
483825,AEYC Prof. Development Institute,512595,Completed, , ,Classroom, ,14,6/12/2007
483826,Conference,512596,Completed, , ,Classroom, ,19.5,6/11/2008
483827,Early childhood Ethics/Professionalism,512597,Completed, , ,Classroom, ,15,8/11/2000
483828,Creative Training Techniques I,512598,Completed, , ,Classroom, ,15,6/27/2000
483829,Montana Conference on Race,512599,Completed, , ,Classroom, ,12,8/7/2002
483830,National Conference,512600,Completed, , ,Classroom, ,8,11/1/2002
483831,Framework for Understanding Poverty,512601,Completed, , ,Classroom, ,8,9/24/2002
483832,Conference on Race,512602,Completed, , ,Classroom, ,8,8/1/2002
483833,Director's Conference,512603,Completed, , ,Classroom, ,18,1/24/2003
483834,The Right Question Project,512604,Completed, , ,Classroom, ,2,3/1/2003
483835,Implementing Comprehensive Systems for E,512605,Completed, , ,Classroom, ,16,9/26/2006
483836,Improve Systems through Shared Learning,512606,Completed, , ,Classroom, ,20,4/20/2006
483837,Childcare Administrators Mtg,512607,Completed, , ,Classroom, ,23,5/12/2005
483838,National Collaboration Directors Mtg,512608,Completed, , ,Classroom, ,20,2/17/2005
483839,Parent Leadership Training,512609,Completed, , ,Classroom, ,30,11/18/2004
483840,Parent Leadership Training,512610,Completed, , ,Classroom, ,8,6/27/2004
483841,Western States Leadership,512611,Completed, , ,Classroom, ,30,6/17/2004
483842,Nat'l Collaboration Directors Mtg,512612,Completed, , ,Classroom, ,19.5,5/7/2004
483843,ECCS Partnership,512613,Completed, , ,Classroom, ,11.5,3/14/2008
483844,Excel 2003,512614,Completed, , ,Classroom, ,6.5,5/9/2007
483845,Word 2003-Level 2,512615,Completed, , ,Classroom, ,6.5,9/26/2006
483846,Sponsor Training,512616,Completed, , ,Classroom, ,20,8/24/2005
483847,Various,512617,Completed, , ,Classroom, ,42.5,11/16/2005
483848,Nat'l Conf/Accred Trng/CACFP,512618,Completed, , ,Classroom, ,28.5,7/29/2006
483849,What is Accreditation,512619,Completed, , ,Classroom, ,2,9/11/2000
483850,Infant/Toddler Dev & Group Care,512620,Completed, , ,Classroom, ,60,6/15/2001
483851,Partnering w/Parents: Prev Abuse/Negl.,512621,Completed, , ,Classroom, ,6,6/28/2005
483852,Partnering w/Parents: Prev Abuse/Negl.,512622,Completed, , ,Classroom, ,12,6/16/2004
483853,Conscious Discipline,512623,Completed, , ,Classroom, ,17.5,4/19/2001
483854,Aesthetic Documnt. & Children's Learning,512624,Completed, , ,Classroom, ,15,5/30/2000
483855,CACFP Basics Training,512625,Completed, , ,Classroom, ,2,9/24/2004
483856,"Living, Learning, Playing Independently",512626,Completed, , ,Classroom, ,6,11/3/2006
483857,Creative Devel Yng Children,512627,Completed, , ,Classroom, ,45,12/15/2006
483858,Intro Business Erly Childhood,512628,Completed, , ,Classroom, ,45,12/15/2006
483859,Foster Soc Comp Erly Yrs,512629,Completed, , ,Classroom, ,45,5/15/2007
483860,Inf/Toddler Dev,512630,Completed, , ,Classroom, ,60,5/15/2007
483861,Creativity & Young Chld:Reggio,512631,Completed, , ,Classroom, ,45,8/15/2007
483862,Western States Leadership,512632,Completed, , ,Classroom, ,30,8/15/2007
483863,Basic Training,512633,Completed, , ,Classroom, ,2,9/24/2004
483864,"Health, Safety, Nutrition w/Lab",512634,Completed, , ,Classroom, ,60,5/15/2004
483865,Children's Literature,512635,Completed, , ,Classroom, ,45,5/15/2005
483866,Aesthetic Docum. of Children's Learning,512636,Completed, , ,Classroom, ,5,3/31/2000
483867,Awakening Genius,512637,Completed, , ,Classroom, ,5,3/31/2000
483868,Child Dev Theories & Research,512638,Completed, , ,Classroom, ,45,5/15/2008
483869,"Family, Comm, Culture",512639,Completed, , ,Classroom, ,45,12/15/2007
483870,Intro to Computers & Presentation,512640,Completed, , ,Classroom, ,15,8/15/2008
483871,Math and Science for EC,512641,Completed, , ,Classroom, ,45,12/15/2007
483872,Advanced Conversation and Phonetics,512642,Completed, , ,Classroom, ,45,12/1/2000
483873,French Literature and Culture,512643,Completed, , ,Classroom, ,45,5/1/2001
483874,Adv Grammer & Composition,512644,Completed, , ,Classroom, ,45,12/1/2001
483875,Center Director's Network,512645,Completed, , ,Classroom, ,5,9/28/1999
483876,Facilitating the Creative Process,512646,Completed, , ,Classroom, ,2,10/19/1999
483877,Positive Guidance for Young Childrn.,512647,Completed, , ,Classroom, ,2,11/16/1999
483878,Can Quality Compete w/Affordability,512648,Completed, , ,Classroom, ,2,12/21/1999
483879,Building a Team,512649,Completed, , ,Classroom, ,2,1/18/2000
483880,Child Sexual Abuse:In Serv.Format,512650,Completed, , ,Classroom, ,2,1/25/2000
483881,Creative Curriculum,512651,Completed, , ,Classroom, ,2,4/18/2000
483882,Organizing Your Business,512652,Completed, , ,Classroom, ,2,5/16/2000
483883,Curric. Development 0-6 years,512653,Completed, , ,Classroom, ,2,9/19/2000
483884,Develop. Responsibility & Self-Esteem,512654,Completed, , ,Classroom, ,2,10/17/2000
483885,Children's Advocacy,512655,Completed, , ,Classroom, ,2,11/21/2000
483886,Playground Safety,512656,Completed, , ,Classroom, ,2,3/25/2000
483887,Rethinking the Brain: Early Brain Deve.,512657,Completed, , ,Classroom, ,2,3/25/2000
483888,Setting Up Your Environment,512658,Completed, , ,Classroom, ,2,3/25/2000
483889,Curriculum for Infants & Toddlers,512659,Completed, , ,Classroom, ,2,10/30/1999
483890,Are Children Really Lrng. Through Play,512660,Completed, , ,Classroom, ,2,10/30/1999
483891,Building the Bonds of Attachment,512661,Completed, , ,Classroom, ,16,9/17/1999
483892,Zero to Three,512662,Completed, , ,Classroom, ,18,12/5/1999
483893,6th Day PAT Training,512663,Completed, , ,Classroom, ,5,9/29/1999
483894,Infant Mental Health,512664,Completed, , ,Classroom, ,27,10/16/1999
483895,MT Early Childhood Conf.,512665,Completed, , ,Classroom, ,16.5,10/30/1999
483896,HSFIS Training,512666,Completed, , ,Classroom, ,12,11/17/1999
483897,Para Educator Supervision,512667,Completed, , ,Classroom, ,16,1/11/2000
483898,EHS Reviewer Training,512668,Completed, , ,Classroom, ,16,1/26/2000
483899,CDC/Early Intervention Training,512669,Completed, , ,Classroom, ,8,2/9/2000
483900,Emotion Regulation & Repair of Self,512670,Completed, , ,Classroom, ,8,4/14/2000
483901,Kids Are Worth It,512671,Completed, , ,Classroom, ,5,4/15/2000
483902,Using Inclusive Practices,512672,Completed, , ,Classroom, ,2.5,5/18/2000
483903,6th Day PAT Training,512673,Completed, , ,Classroom, ,5,9/29/1999
483904,HS Peer Review & Training,512674,Completed, , ,Classroom, ,38,9/29/2000
483905,Managing for Quality Institute,512675,Completed, , ,Classroom, ,20.5,1/19/2001
483906,Natl Center Family Literacy Conf,512676,Completed, , ,Classroom, ,18,3/20/2001
483907,Recognizing Child Abuse,512677,Completed, , ,Classroom, ,15,6/1/2001
483908,Child & Young Adult Literature,512678,Completed, , ,Classroom, ,15,6/21/2001
483909,Storybook Journey Pathways to Literacy,512679,Completed, , ,Classroom, ,7,8/25/2001
483910,DISQIC Training,512680,Completed, , ,Classroom, ,14,10/16/2001
483911,Reviewer Training on Child Outcomes,512681,Completed, , ,Classroom, ,9,12/1/2001
483912,Professional Development Opportunity,512682,Completed, , ,Classroom, ,14,1/11/2002
483913,DISQIC Audio Conference-Assessment,512683,Completed, , ,Classroom, ,3,3/20/2002
483914,Families & Learning Conference,512684,Completed, , ,Classroom, ,20,3/15/2002
483915,Management Summer Institute,512685,Completed, , ,Classroom, ,22,7/16/2002
483916,Support Young Child Soc/Emo Devel,512686,Completed, , ,Classroom, ,6.5,6/14/2003
483917,ED 270 - Understanding Poverty,512687,Completed, , ,Classroom, ,15,5/15/2003
483918,Read Well Training Workshop,512688,Completed, , ,Classroom, ,12,8/9/2003
483919,Impact of Trauma on Child Development,512689,Completed, , ,Classroom, ,6,5/31/2003
483920,Professional Development Institute,512690,Completed, , ,Classroom, ,16,6/18/2003
483921,Lincoln County Professional Devel,512691,Completed, , ,Classroom, ,12,8/27/2002
483922,Engaging Children's Minds,512692,Completed, , ,Classroom, ,60,8/14/2003
483923,Creativity & Young Child,512693,Completed, , ,Classroom, ,45,8/1/2001
483924,National Conference,512694,Completed, , ,Classroom, ,13,11/1/2001
483925,Infant Toddler Caregiver Training,512695,Completed, , ,Classroom, ,60,12/1/2002
483926,Inclusive Childcare: All Children Belong,512696,Completed, , ,Classroom, ,2,4/20/2002
483927,Through A Child's Eyes,512697,Completed, , ,Classroom, ,1.5,4/20/2002
483928,Caring For Our Children,512698,Completed, , ,Classroom, ,1.25,4/20/2002
483929,Curriculum Dev. for Young Children,512699,Completed, , ,Classroom, ,45,5/1/2002
483930,2003 National Conference,512700,Completed, , ,Classroom, ,19,11/8/2003
483931,Smart Disipline,512701,Completed, , ,Classroom, ,2,10/20/2000
483932,Campus Child Care Facilitated Session,512702,Completed, , ,Classroom, ,2,10/20/2000
483933,Looking Into Mirrors: New Ways to Fund O,512703,Completed, , ,Classroom, ,2,10/20/2000
483934,Lighten Up and Live Longer,512704,Completed, , ,Classroom, ,2,10/21/2000
483935,Increasing the Playability of Toys,512705,Completed, , ,Classroom, ,2,10/21/2000
483936,Infant/Toddler Caregiving,512706,Completed, , ,Classroom, ,60,6/3/2000
483937,Building Literacy Skills,512707,Completed, , ,Classroom, ,6,2/10/2004
483938,Exploring Emotional Intelligence at Work,512708,Completed, , ,Classroom, ,4,5/22/2006
483939,Providing Performance Feedback,512709,Completed, , ,Classroom, ,4,3/10/2006
483940,Coaching Job Skills,512710,Completed, , ,Classroom, ,4,3/10/2006
483941,Essential Skills of Leadership,512711,Completed, , ,Classroom, ,4,2/28/2006
483942,Essential Skills of Communication,512712,Completed, , ,Classroom, ,4,2/28/2006
483943,NAEYC National Conference,512713,Completed, , ,Classroom, ,15,11/10/2007
483944,Vital Learning-Support Change,512714,Completed, , ,Classroom, ,4,11/8/2006
483945,Tools for NAEYC Accreditation: Exploring,512715,Completed, , ,Classroom, ,2,10/21/2006
483946,Resolving Conflicts,512716,Completed, , ,Classroom, ,4,5/16/2007
483947,The Influence Index,512717,Completed, , ,Classroom, ,6,5/11/2007
483948,Retention Realities,512718,Completed, , ,Classroom, ,10,7/30/2008
483949,I/T Development & Group Care,512719,Completed, , ,Classroom, ,60,5/16/2003
483950,"Good Grief, Coping with Death",512720,Completed, , ,Classroom, ,5,4/26/2003
483951,Understand Exper of Bereaved,512721,Completed, , ,Classroom, ,2,4/27/2003
483952,Eating Around the World,512722,Completed, , ,Classroom, ,2.5,10/24/2000
483953,Child's Self-Esteem/What is Add/What Ca,512723,Completed, , ,Classroom, ,4,9/16/2000
483954,Children Are From Heaven,512724,Completed, , ,Classroom, ,5,10/20/2000
483955,Smart Disipline,512725,Completed, , ,Classroom, ,2,10/20/2000
483956,Sex Education Begins At Birth,512726,Completed, , ,Classroom, ,2,10/20/2000
483957,Mastering Record Keeping & Tax Prep.,512727,Completed, , ,Classroom, ,4,10/28/2000
483958,Working With Families: Responsibilities,512728,Completed, , ,Classroom, ,5,9/23/2000
483959,Holiday Traditions: Working to Establish,512729,Completed, , ,Classroom, ,2,12/5/2000
483960,Nutrition and Sanitation,512730,Completed, , ,Classroom, ,1,11/16/2001
483961,Strat Disrptv Defiant Stdnts,512731,Completed, , ,Classroom, ,30,3/11/2007
483962,Lewis & Clark Experience,512732,Completed, , ,Classroom, ,15,8/15/2008
483963,"Health/Safety, Nutri Erly Chldhd",512733,Completed, , ,Classroom, ,45,12/15/2006
483964,Creative Devel Yng Children,512734,Completed, , ,Classroom, ,45,12/15/2006
483965,Exceptional Learner,512735,Completed, , ,Classroom, ,45,8/15/2007
483966,Child Dev Theories & Research,512736,Completed, , ,Classroom, ,45,5/15/2008
483967,Foster Soc Comp in Early Years,512737,Completed, , ,Classroom, ,45,8/15/2007
483968,"Family, Comm, Culture",512738,Completed, , ,Classroom, ,45,12/15/2007
483969,Math & Science for EC,512739,Completed, , ,Classroom, ,45,12/15/2007
483970,EC Assessment & Outcomes,512740,Completed, , ,Classroom, ,45,12/15/2007
483971,Coaching & Mentoring Adults,512741,Completed, , ,Classroom, ,45,5/15/2008
483972,Intro to Special Ed,512742,Completed, , ,Classroom, ,30,12/1/2002
483973,General Psychology,512743,Completed, , ,Classroom, ,45,12/1/2002
483974,Children's Literature,512744,Completed, , ,Classroom, ,45,12/1/2002
483975,Intro to Computers,512745,Completed, , ,Classroom, ,45,12/15/2005
483976,HeadsUp! Reading,512746,Completed, , ,Classroom, ,45,5/1/2003
483977,Child Growth & Development,512747,Completed, , ,Classroom, ,45,5/1/2002
483978,Child Growth & Development Lab,512748,Completed, , ,Classroom, ,15,5/1/2002
483979,Exceptional Child,512749,Completed, , ,Classroom, ,30,5/1/2001
483980,Early Childhood Program Management,512750,Completed, , ,Classroom, ,30,5/30/2000
483981,Early Childhood Program Management,512751,Completed, , ,Classroom, ,30,5/30/2000
483982,E.C. Prog. Mgmt. Lab,512752,Completed, , ,Classroom, ,15,5/30/2000
483983,Creativity and the Young Child,512753,Completed, , ,Classroom, ,45,5/30/2000
483984,Early Childhood Professional,512754,Completed, , ,Classroom, ,30,5/30/2000
483985,Increasing Language & Lit. Skills & Redu,512755,Completed, , ,Classroom, ,5,9/8/2001
483986,Brain Gym,512756,Completed, , ,Classroom, ,24,11/3/2001
483987,Adult Learning I,512757,Completed, , ,Classroom, ,6.5,7/17/2001
483988,Accreditation Observer Training,512758,Completed, , ,Classroom, ,16,5/11/2002
483989,Leap Into the Future,512759,Completed, , ,Classroom, ,8,4/13/2002
483990,International Irlen Conference,512760,Completed, , ,Classroom, ,8,7/14/2002
483991,Integrating Technology In the Curriculum,512761,Completed, , ,Classroom, ,6,4/15/2002
483992,Child Care Food Program,512762,Completed, , ,Classroom, ,5,5/15/2001
483993,Intro to Early Childhood,512763,Completed, , ,Classroom, ,15,12/15/2000
483994,Intro to Early Childhood Lab,512764,Completed, , ,Classroom, ,15,12/15/2000
483995,Child Growth & Development,512765,Completed, , ,Classroom, ,45,12/15/2000
483996,Child Growth & Development Lab,512766,Completed, , ,Classroom, ,15,12/15/2000
483997,Create an Environ for Learning,512767,Completed, , ,Classroom, ,30,5/10/2001
483998,Create an Environ for Learning Lab,512768,Completed, , ,Classroom, ,15,5/10/2001
483999,Positive Child Discipline,512769,Completed, , ,Classroom, ,30,5/10/2001
484000,Positive Child Discipline Lab,512770,Completed, , ,Classroom, ,15,5/10/2001
484001,Positive Child Discipline Lab,512771,Completed, , ,Classroom, ,15,5/10/2001
484002,Caring For Your Own Children in Childcar,512772,Completed, , ,Classroom, ,2,1/15/2001
484003,Early Brain Development and Enriching Le,512773,Completed, , ,Classroom, ,2,4/17/2001
484004,Early Childhood ConferenceIII,512774,Completed, , ,Classroom, ,2,3/10/2001
484005,Early Childhood Conference II,512775,Completed, , ,Classroom, ,2,3/10/2001
484006,Learning to Read is Child's Play,512776,Completed, , ,Classroom, ,3,1/15/2002
484007,August Institute,512777,Completed, , ,Classroom, ,6,8/15/2001
484008,Child Growth & Development,512778,Completed, , ,Classroom, ,45,12/1/2002
484009,Child Growth & Development Lab,512779,Completed, , ,Classroom, ,15,12/1/2002
484010,Infant Toddler Devel & Strateg,512780,Completed, , ,Classroom, ,60,5/15/2004
484011,Early Childhood Curriculum w/Lab,512781,Completed, , ,Classroom, ,45,5/15/2004
484012,Early Childhood Professn w/Lab,512782,Completed, , ,Classroom, ,45,5/15/2004
484013,Creat Environment/Learn w/Lab,512783,Completed, , ,Classroom, ,45,5/15/2003
484014,Positive Child Discipline w/Lab,512784,Completed, , ,Classroom, ,45,5/15/2003
484015,Meet Needs of Family w/Lab,512785,Completed, , ,Classroom, ,45,12/15/2003
484016,Early Childhood Curr I w/Lab,512786,Completed, , ,Classroom, ,45,12/15/2003
484017,How to Handle People w/Tact & Skill,512787,Completed, , ,Classroom, ,6,10/19/2004
484018,Abnormal Psychology,512788,Completed, , ,Classroom, ,45,8/15/2005
484019,Lifespan Development Counseling,512789,Completed, , ,Classroom, ,45,8/15/2005
484020,Train The Trainer,512790,Completed, , ,Classroom, ,2,4/21/2003
484021,Working With Low-Income Families,512791,Completed, , ,Classroom, ,2,4/21/2003
484022,Learning Environments,512792,Completed, , ,Classroom, ,2,4/21/2003
484023,Create an Environment for Learning,512793,Completed, , ,Classroom, ,30,5/1/2001
484024,Create an Envir/Learning Lab,512794,Completed, , ,Classroom, ,15,5/1/2001
484025,Positive Child Discipline,512795,Completed, , ,Classroom, ,30,5/1/2001
484026,Positive Child Discipline Lab,512796,Completed, , ,Classroom, ,15,5/1/2001
484027,Child Growth & Development,512797,Completed, , ,Classroom, ,60,12/30/2000
484028,Early Childhood Prog. Mgmt. & Lab,512798,Completed, , ,Classroom, ,45,5/30/2000
484029,Intro. to Early Childhood,512799,Completed, , ,Classroom, ,30,12/30/2000
484030,Early Childhood Professionalism & Lab,512800,Completed, , ,Classroom, ,45,5/30/2000
484031,Developmental Psych,512801,Completed, , ,Classroom, ,49.5,8/1/2007
484032,Interview & Observation Strat,512802,Completed, , ,Classroom, ,49.5,11/25/2007
484033,Learning Environments & Lab,512803,Completed, , ,Classroom, ,45,12/1/2001
484034,Positive Child Guidance & Lab,512804,Completed, , ,Classroom, ,45,12/1/2001
484035,"Family, Communities, Culture",512805,Completed, , ,Classroom, ,45,8/15/2003
484036,Early Literacy,512806,Completed, , ,Classroom, ,45,8/15/2003
484037,Meeting Needs of Family & Lab,512807,Completed, , ,Classroom, ,45,5/1/2002
484038,Management of EC Programs & Lab,512808,Completed, , ,Classroom, ,45,12/1/2002
484039,Early Childhood Curriculum & Lab,512809,Completed, , ,Classroom, ,45,5/1/2002
484040,Early Childhood Professionalism & Lab,512810,Completed, , ,Classroom, ,45,12/1/2002
484041,Skills for Infant/Toddler Trainers,512811,Completed, , ,Classroom, ,45,12/1/2002
484042,Creativity & Young Children,512812,Completed, , ,Classroom, ,45,8/15/2005
484043,Coaching and Mentoring Adults,512813,Completed, , ,Classroom, ,45,5/15/2005
484044,Early Childhood Practicum,512814,Completed, , ,Classroom, ,90,5/15/2005
484045,Child Dev Theories & Research,512815,Completed, , ,Classroom, ,45,5/15/2004
484046,Foster Social Competence Erly Years,512816,Completed, , ,Classroom, ,45,5/15/2004
484047,McGuire Memorial Conference,512817,Completed, , ,Classroom, ,13,8/10/2007
484048,Conscious Discipline,512818,Completed, , ,Classroom, ,6,6/12/2008
484049,Autism Spectrum Disorders,512819,Completed, , ,Classroom, ,15,6/11/2008
484050,QPR Training,512820,Completed, , ,Classroom, ,2,3/1/2007
484051,Meth in Montana,512821,Completed, , ,Classroom, ,2,5/8/2006
484052,Vaccine Preventable Diseases,512822,Completed, , ,Classroom, ,2,2/16/2006
484053,QPR Suicide/Depression,512823,Completed, , ,Classroom, ,2,2/2/2006
484054,Substance Awareness,512824,Completed, , ,Classroom, ,2,2/1/2006
484055,Sun Safety,512825,Completed, , ,Classroom, ,2,5/23/2005
484056,Toilet Learning,512826,Completed, , ,Classroom, ,2,5/23/2005
484057,Creating Schedules and Routines,512827,Completed, , ,Classroom, ,4,11/10/2005
484058,Abuse and Neglect,512828,Completed, , ,Classroom, ,5,11/10/2005
484059,HS Nat'l Reporting System Training,512829,Completed, , ,Classroom, ,22,7/21/2004
484060,Staff Changes-Social/Emotional,512830,Completed, , ,Classroom, ,6,1/12/2004
484061,How to Supervise People,512831,Completed, , ,Classroom, ,6,10/3/2003
484062,Elementary Internship,512832,Completed, , ,Classroom, ,180,12/1/2002
484063,Assessment of Learning,512833,Completed, , ,Classroom, ,30,5/1/2002
484064,Coaching & Mentoring Adults,512834,Completed, , ,Classroom, ,45,5/15/2006
484065,Special Quest IV: Supporting EHS/M,512835,Completed, , ,Classroom, ,21,11/9/2006
484066,Zero to Three 21st National Training Ins,512836,Completed, , ,Classroom, ,14.5,12/3/2006
484067,Reconstructing Fatherhood,512837,Completed, , ,Classroom, ,8,3/19/2007
484068,Conscious Discipline,512838,Completed, , ,Classroom, ,6,3/26/2007
484069,Infant Safety Workshop,512839,Completed, , ,Classroom, ,3,7/23/2007
484070,Child Plus Training Tour,512840,Completed, , ,Classroom, ,24,10/18/2007
484071,SPARC-Literacy Level 2,512841,Completed, , ,Classroom, ,19.5,3/6/2008
484072,Integration of Child Health,512842,Completed, , ,Classroom, ,17,2/28/2008
484073,Creativity & the Young Child,512843,Completed, , ,Classroom, ,45,7/15/2000
484074,Appreciative Inquiry Summit,512844,Completed, , ,Classroom, ,12,10/28/2005
484075,A Framework for Understanding Poverty,512845,Completed, , ,Classroom, ,6,2/27/2006
484076,Cultural Preservation Awareness,512846,Completed, , ,Classroom, ,2,3/18/2005
484077,Disaster & Emergency Preparedness,512847,Completed, , ,Classroom, ,2,3/18/2005
484078,I Am Moving I Am Learning,512848,Completed, , ,Classroom, ,20,11/20/2008
484079,Shaping the future conference,512849,Completed, , ,Classroom, ,15,6/8/2005
484080,ID280 - Diversity,512850,Completed, , ,Classroom, ,15,5/15/2001
484081,Orientation,512851,Completed, , ,Classroom, ,8,5/15/2001
484082,Social/ Emotional Development,512852,Completed, , ,Classroom, ,45,12/1/2001
484083,Social/ Emotional Practicum,512853,Completed, , ,Classroom, ,15,12/1/2001
484084,Physical/ Cognitive Development,512854,Completed, , ,Classroom, ,45,5/1/2002
484085,Physical/Cognitive Practicum,512855,Completed, , ,Classroom, ,15,5/1/2002
484086,Mentoring,512856,Completed, , ,Classroom, ,15,8/1/2001
484087,Phonemic Awareness,512857,Completed, , ,Classroom, ,6,2/4/2003
484088,Creating Lng Environment & Practicum,512858,Completed, , ,Classroom, ,60,12/1/2002
484089,Creating Env for Lng II & Practicum,512859,Completed, , ,Classroom, ,60,5/1/2003
484090,Professional Management & Practicum,512860,Completed, , ,Classroom, ,60,5/1/2003
484091,Enhancing Literacy Development,512861,Completed, , ,Classroom, ,6,3/28/2003
484092,2002 Born to Learn,512862,Completed, , ,Classroom, ,19,6/26/2002
484093,Prenatal to 3 Years Institute,512863,Completed, , ,Classroom, ,34,8/24/2002
484094,Accreditation Observer Training,512864,Completed, , ,Classroom, ,16,5/11/2002
484095,Prevention of Youth Violence,512865,Completed, , ,Classroom, ,21.5,10/21/2000
484096,Literacy Conference Workshops,512866,Completed, , ,Classroom, ,11.5,10/21/2000
484097,Bldg Early Literacy & Lang Skills,512867,Completed, , ,Classroom, ,5,4/29/2005
484098,Prac. Discipline Strat. Diff. Young Chld,512868,Completed, , ,Classroom, ,5,1/22/2004
484099,"Director Mtg., COR Training",512869,Completed, , ,Classroom, ,10,5/20/2004
484100,2004 Annual Conference,512870,Completed, , ,Classroom, ,16.5,11/13/2004
484101,Affiliate Regional Leadership Training,512871,Completed, , ,Classroom, ,7.5,8/14/2004
484102,NAEYC Public Policy Forum,512872,Completed, , ,Classroom, ,16,5/3/2005
484103,14th Nat'l Inst for Early Chld. Pro. Dev,512873,Completed, , ,Classroom, ,20.75,6/5/2005
484104,NAEYC Public Policy Forum,512874,Completed, , ,Classroom, ,18,3/17/2006
484105,National Conference,512875,Completed, , ,Classroom, ,26.5,12/7/2005
484106,In/Td Development & Group Care,512876,Completed, , ,Classroom, ,60,8/1/2001
484107,Early Childhood Leadership Institute,512877,Completed, , ,Classroom, ,30,8/1/2001
484108,Human Biology,512878,Completed, , ,Classroom, ,60,12/15/2003
484109,2003 Annual Conference,512879,Completed, , ,Classroom, ,19,11/8/2003
484110,Public Policy Forum,512880,Completed, , ,Classroom, ,8.5,4/1/2004
484111,MtAEYC Annual Board Member Orientation,512881,Completed, , ,Classroom, ,3,1/19/2007
484112,NAEYC Professional Development,512882,Completed, , ,Classroom, ,15.5,6/12/2007
484113,NAEYC Public Policy Forum,512883,Completed, , ,Classroom, ,17,3/8/2007
484114,NAEYC National Conference,512884,Completed, , ,Classroom, ,20.5,11/11/2006
484115, Human Relationships/Early Childhood,512885,Completed, , ,Classroom, ,45,5/1/2002
484116,Creative Curriculum Training,512886,Completed, , ,Classroom, ,2,3/2/2001
484117,Mission Statement,512887,Completed, , ,Classroom, ,2,4/6/2001
484118,The Whole Child,512888,Completed, , ,Classroom, ,15,6/30/1999
484119,Social/Emtl Devleopment & Lab,512889,Completed, , ,Classroom, ,45,12/30/1999
484120,Intro to Early Childhood Ed.,512890,Completed, , ,Classroom, ,45,12/30/1999
484121,Survey/Excptnlts,512891,Completed, , ,Classroom, ,45,12/30/1999
484122,Resiliency in Children,512892,Completed, , ,Classroom, ,15,5/30/2000
484123,Professional Mgt. & Pract.,512893,Completed, , ,Classroom, ,60,9/1/2001
484124,Health/Safety Nutrition & Pract.,512894,Completed, , ,Classroom, ,60,9/1/2001
484125,Early Childhood Internship,512895,Completed, , ,Classroom, ,30,9/1/2001
484126,Creating Learning Environ. & Prac.,512896,Completed, , ,Classroom, ,60,12/30/2000
484127,Bldbrn. Pathgns./Med. Admin. Emerg.Actn.,512897,Completed, , ,Classroom, ,2,8/30/2000
484128,MT Behav. Init./Chld. Abuse/Negl. Rept.,512898,Completed, , ,Classroom, ,4.5,8/31/2000
484129,"Prog. Assmnt, Monitoring & Planning",512899,Completed, , ,Classroom, ,3,11/30/2000
